gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup,ChargesRatio
0,0,1,1,43,1,1,1,1,0,1,1,1,1,0,50.2,2169.4,0,0,0,0,1,2-4 years,42.37109375
0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,26.25,605.9,0,1,0,0,1,1-2 years,22.2348623853211
0,0,0,0,43,1,0,2,0,0,0,0,0,0,0,115.05,4895.1,0,1,1,0,0,2-4 years,42.18095648427403
0,0,1,1,46,1,1,2,1,1,0,0,1,0,0,90.95,4236.6,1,0,0,0,0,2-4 years,46.07504078303426
1,0,1,1,47,1,0,0,0,0,0,0,0,0,0,24.55,1160.45,0,1,0,0,1,2-4 years,45.4187866927593
1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,25.1,171.0,1,0,0,0,1,0-1 year,6.551724137931034
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,0,0,0,1,0-1 year,0.9533799533799534
0,0,0,0,47,1,1,0,0,0,0,0,0,0,0,20.25,1029.8,0,1,1,0,0,2-4 years,48.461176470588235
0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,24.8,615.35,1,0,1,0,0,1-2 years,23.85077519379845
0,0,0,0,36,1,1,1,0,0,0,0,0,0,0,85.85,3003.55,1,0,0,0,0,2-4 years,34.58318940702361
1,0,1,0,59,1,0,1,0,1,1,0,1,0,1,69.1,4096.9,1,0,0,0,1,4-5 years,58.443651925820255
0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,44.0,44.0,0,0,0,0,1,0-1 year,0.9777777777777777
1,0,1,1,15,1,0,1,1,1,0,0,1,1,1,59.65,867.1,0,0,0,0,0,1-2 years,14.296784830997527
1,0,0,0,26,1,1,1,0,1,1,0,0,0,0,75.0,1908.35,1,0,0,0,0,2-4 years,25.10986842105263
0,0,0,0,57,1,1,1,0,0,0,0,0,1,1,74.3,4166.35,0,1,1,0,0,4-5 years,55.33001328021249
0,0,0,0,61,1,0,1,0,1,0,0,0,0,0,86.45,5175.3,0,1,1,0,0,5+ years,59.18010291595197
0,0,1,0,72,1,0,2,0,0,0,0,0,1,1,103.95,7556.9,0,1,0,0,0,5+ years,72.00476417341591
0,0,1,1,69,1,0,1,0,1,0,0,1,1,1,64.15,4254.1,0,1,1,0,0,5+ years,65.29700690713737
0,0,0,0,22,1,1,0,0,0,0,0,0,0,1,19.25,412.55,1,0,0,0,1,1-2 years,20.37283950617284
1,0,1,1,26,1,1,1,1,1,0,1,1,1,0,50.35,1285.8,1,0,0,0,1,2-4 years,25.03992210321324
0,0,1,1,10,1,1,0,0,0,0,0,0,0,1,19.8,196.75,0,0,0,0,0,0-1 year,9.459134615384615
1,0,0,0,66,1,0,1,0,0,0,1,1,0,1,74.6,4798.4,0,1,1,0,0,5+ years,63.47089947089947
1,0,1,0,22,1,1,0,0,0,0,0,0,0,1,20.45,471.55,0,0,0,0,0,1-2 years,21.983682983682986
1,0,0,0,71,1,0,2,0,0,0,0,0,0,1,116.3,8309.55,1,0,0,0,0,5+ years,70.84015345268541
0,0,0,0,66,1,0,0,0,0,0,0,0,0,1,25.15,1683.6,0,1,1,0,0,5+ years,64.38240917782026
0,0,0,0,15,1,0,1,1,1,1,1,1,1,1,48.8,720.1,0,0,0,0,1,1-2 years,14.45983935742972
1,0,0,0,49,1,1,0,0,0,0,0,0,0,1,19.9,1022.6,0,1,1,0,0,4-5 years,48.928229665071775
0,0,0,0,25,1,0,2,1,1,1,1,0,1,1,84.6,2088.05,0,0,0,0,1,2-4 years,24.393107476635517
0,0,0,0,55,1,1,1,0,1,1,1,1,1,1,50.55,2832.75,0,0,1,0,0,4-5 years,54.95150339476237
0,0,1,1,54,1,0,1,1,0,0,1,1,1,1,59.8,3246.45,0,1,0,0,0,4-5 years,53.395559210526315
1,0,1,1,72,1,1,2,0,1,0,0,0,0,1,104.9,7559.55,0,1,1,0,0,5+ years,71.38385269121812
1,0,0,0,51,1,0,2,1,0,1,1,1,1,0,81.0,4085.75,0,0,0,0,0,4-5 years,49.826219512195124
1,0,1,1,15,1,1,0,0,0,0,0,0,0,1,19.5,239.75,1,0,0,0,1,1-2 years,11.695121951219512
0,0,1,1,18,1,1,1,1,1,1,1,0,1,0,55.95,1082.8,0,0,0,0,1,1-2 years,19.01316944688323
0,0,0,0,4,1,0,2,1,0,1,1,1,1,1,80.3,324.2,0,0,0,0,1,0-1 year,3.98769987699877
1,0,1,1,45,1,0,1,0,0,1,0,0,1,0,73.85,3371.0,0,1,1,0,0,2-4 years,45.03674014696059
1,0,0,0,45,1,0,2,0,1,0,0,0,0,1,108.45,4964.7,0,0,1,0,0,2-4 years,45.36043855641845
0,0,1,0,72,1,0,0,0,0,0,0,0,0,0,24.65,1830.05,0,1,0,0,0,5+ years,71.34697855750487
0,0,1,1,51,1,1,0,0,0,0,0,0,0,0,19.95,1028.75,0,1,0,0,1,4-5 years,49.105011933174225
1,0,1,1,64,1,0,2,1,1,0,1,1,0,0,90.25,5629.15,1,0,1,0,0,5+ years,61.689315068493144
0,0,0,0,9,1,1,2,1,1,1,1,0,0,1,88.4,788.6,0,0,0,0,1,0-1 year,8.821029082774048
0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,19.6,299.4,0,0,0,0,1,1-2 years,14.53398058252427
1,0,0,0,51,1,0,1,0,0,0,0,0,1,1,81.15,4126.2,1,0,1,0,0,4-5 years,50.22763237979306
0,0,1,0,51,1,0,0,0,0,0,0,0,0,0,25.5,1281.25,0,1,0,0,1,4-5 years,48.34905660377358
0,0,0,0,50,1,1,0,0,0,0,0,0,0,0,19.75,989.05,1,0,0,0,0,4-5 years,47.665060240963854
1,0,1,1,45,1,1,0,0,0,0,0,0,0,0,20.35,929.2,0,1,0,0,1,2-4 years,43.522248243559716
1,0,0,0,45,1,1,0,0,0,0,0,0,0,0,18.85,867.3,1,0,0,0,0,2-4 years,43.69269521410579
0,0,0,0,29,1,1,1,0,1,0,0,1,1,0,58.0,1734.5,1,0,1,0,0,2-4 years,29.39830508474576
0,0,1,1,61,1,0,2,0,0,0,0,0,0,0,115.1,7008.15,0,1,1,0,0,5+ years,60.36304909560724
0,0,0,0,21,1,1,1,0,0,1,0,0,1,0,71.05,1524.85,0,1,1,0,0,1-2 years,21.16377515614157
0,0,1,1,33,1,1,0,0,0,0,0,0,0,0,20.1,670.35,0,1,0,0,1,2-4 years,31.770142180094787
1,0,1,1,7,1,1,1,0,1,0,0,1,0,1,71.35,515.75,0,0,1,0,0,0-1 year,7.12854181064271
0,0,1,1,34,1,1,0,0,0,0,0,0,0,0,20.65,716.4,0,0,0,0,1,2-4 years,33.09006928406467
1,0,1,1,71,1,0,0,0,0,0,0,0,0,0,25.35,1847.55,0,1,1,0,0,5+ years,70.11574952561669
1,0,1,0,28,1,0,2,1,0,0,1,0,1,0,96.6,2684.35,0,0,1,0,0,2-4 years,27.50358606557377
1,0,0,0,22,1,0,2,1,0,1,1,1,1,1,78.85,1600.25,0,0,0,0,1,1-2 years,20.040701314965563
0,0,1,0,27,1,0,2,1,1,0,1,1,0,0,90.15,2423.4,0,0,0,0,0,2-4 years,26.58694459681843
1,0,0,0,31,1,1,1,0,0,0,0,0,1,1,72.45,2156.25,0,0,0,0,0,2-4 years,29.356705241660993
1,0,0,0,67,1,1,1,0,1,0,1,1,0,0,65.55,4361.55,0,1,0,0,0,5+ years,65.53794139744554
1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,25.25,566.5,0,1,0,0,1,1-2 years,21.580952380952382
1,0,1,1,70,1,0,2,0,0,0,0,0,0,1,116.55,8152.3,0,1,1,0,0,5+ years,69.3517652062952
0,0,1,0,58,1,0,1,1,0,1,0,1,1,1,59.9,3505.1,0,1,1,0,0,4-5 years,57.555008210180624
0,0,1,1,13,1,1,1,0,1,1,0,1,1,0,54.15,701.05,1,0,0,0,0,1-2 years,12.711695376246599
0,0,1,1,65,1,0,2,0,1,0,1,0,0,1,104.3,6725.3,0,1,1,0,0,5+ years,63.86799620132954
0,0,1,1,29,1,0,0,0,0,0,0,0,0,0,26.1,692.55,0,1,0,0,1,2-4 years,25.555350553505534
0,0,1,0,41,1,1,2,0,0,0,1,0,0,1,104.45,4162.05,1,0,0,0,0,2-4 years,39.469416785206256
0,0,1,1,59,1,1,0,0,0,0,0,0,0,0,20.6,1286.0,0,1,0,0,1,4-5 years,59.53703703703703
0,0,1,0,40,1,0,1,1,0,1,1,1,1,0,56.6,2379.1,0,0,1,0,0,2-4 years,41.30381944444444
0,0,1,1,61,1,0,1,0,0,0,0,0,0,0,88.1,5526.75,0,1,0,0,1,5+ years,62.02861952861953
0,0,1,0,72,1,0,0,0,0,0,0,0,0,0,26.45,1914.5,0,1,1,0,0,5+ years,69.74499089253187
0,0,0,0,20,1,0,2,0,1,1,1,0,1,1,89.1,1879.25,0,0,0,0,0,1-2 years,20.85738068812431
0,0,1,1,72,1,0,2,0,0,0,0,0,0,1,116.8,8456.75,0,1,1,0,0,5+ years,71.7890492359932
0,0,0,1,13,1,0,2,1,0,0,1,0,0,1,104.15,1299.1,1,0,1,0,0,1-2 years,12.354731336186399
1,0,1,1,64,1,1,0,0,0,0,0,0,0,1,19.7,1274.05,0,1,0,0,0,5+ years,61.54830917874396
1,0,1,1,24,1,1,0,0,0,0,0,0,0,1,20.8,469.65,1,0,1,0,0,1-2 years,21.543577981651374
1,0,1,1,34,1,1,2,1,1,0,1,0,1,1,84.05,2909.95,0,0,0,0,1,2-4 years,34.2145796590241
0,0,1,1,68,1,0,1,0,0,0,1,0,1,1,73.0,5163.0,1,0,1,0,0,5+ years,69.77027027027027
0,0,0,0,69,1,0,0,0,0,0,0,0,0,0,24.6,1678.05,0,1,1,0,0,5+ years,65.548828125
1,0,1,0,63,1,1,2,0,1,0,1,0,0,0,99.7,6330.4,0,1,1,0,0,5+ years,62.86395233366434
1,0,1,0,39,1,1,0,0,0,0,0,0,0,1,20.45,790.0,0,1,0,0,0,2-4 years,36.82983682983683
0,0,0,1,50,1,1,0,0,0,0,0,0,0,0,20.15,970.85,0,1,1,0,0,4-5 years,45.90307328605201
1,0,0,0,3,1,1,2,0,1,1,1,1,0,1,86.05,244.85,0,0,0,0,1,0-1 year,2.812751292360712
1,0,0,0,30,1,0,2,0,0,1,1,1,0,1,94.3,2679.7,0,0,1,0,0,2-4 years,28.11857292759706
1,0,1,0,52,1,1,1,0,0,1,1,0,0,1,75.4,3865.45,1,0,0,0,1,4-5 years,50.59489528795811
1,0,0,0,17,1,0,2,0,0,0,0,0,1,1,106.65,1672.1,0,0,0,0,0,1-2 years,15.532745006967021
0,0,1,1,39,1,1,1,0,1,1,1,1,1,0,51.05,2066.0,0,0,1,0,0,2-4 years,39.6926032660903
0,0,1,1,72,1,0,1,0,0,0,0,0,0,0,89.75,6595.9,0,1,1,0,0,5+ years,72.68209366391184
1,0,0,0,56,1,0,2,0,1,1,0,0,0,1,105.35,5794.45,0,0,0,0,1,4-5 years,54.484720263281616
1,0,0,0,3,1,0,1,1,1,1,1,1,1,0,50.4,137.25,0,0,0,0,0,0-1 year,2.6702334630350197
1,0,0,0,5,1,1,1,0,1,1,0,1,1,1,55.75,266.95,0,0,0,0,1,0-1 year,4.703964757709251
1,0,1,1,17,1,0,1,0,1,1,0,1,1,1,62.1,1096.65,1,0,0,0,1,1-2 years,17.379556259904913
0,0,1,1,14,1,1,0,0,0,0,0,0,0,0,18.8,255.55,0,1,0,0,1,1-2 years,12.906565656565657
0,0,0,0,42,1,1,1,0,1,0,1,1,1,0,54.55,2455.05,0,0,1,0,0,2-4 years,44.1953195319532
0,0,1,1,5,1,1,2,1,1,1,1,1,1,0,69.95,320.4,0,0,1,0,0,0-1 year,4.515856236786469
0,0,1,0,56,1,0,2,1,1,1,1,0,1,1,85.6,4902.8,0,0,0,0,0,4-5 years,56.61431870669747
1,0,0,0,72,1,1,0,0,0,0,0,0,0,1,20.8,1521.2,0,1,0,0,1,5+ years,69.77981651376147
1,0,1,1,72,1,0,0,0,0,0,0,0,0,0,24.75,1769.6,0,1,0,0,0,5+ years,68.72233009708738
0,0,1,0,16,1,1,2,1,0,1,1,0,0,1,94.65,1461.15,0,0,0,0,0,1-2 years,15.276006272869838
1,0,1,1,28,1,1,2,1,0,0,1,0,0,0,100.35,2799.0,1,0,0,0,0,2-4 years,27.61716822890972
1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,19.45,69.25,1,0,0,0,1,0-1 year,3.386308068459658
1,0,1,1,58,1,0,1,0,0,0,0,1,1,0,71.6,4230.25,0,1,1,0,0,4-5 years,58.26790633608816
0,0,0,1,25,1,1,0,0,0,0,0,0,0,0,20.05,471.7,0,0,1,0,0,2-4 years,22.40855106888361
1,0,1,1,71,1,1,2,0,0,0,1,0,0,1,104.65,7288.4,1,0,0,0,0,5+ years,68.9862754377662
1,0,0,1,21,1,1,1,1,1,1,1,1,1,0,45.65,985.05,0,0,0,0,1,1-2 years,21.115755627009644
1,0,0,0,69,1,0,0,0,0,0,0,0,0,0,23.95,1713.1,0,1,0,0,0,5+ years,68.66132264529058
0,0,1,1,50,1,1,2,1,1,0,0,0,0,0,103.05,5153.5,1,0,0,0,1,4-5 years,49.52907256126862
1,0,0,0,52,1,1,0,0,0,0,0,0,0,0,19.65,1025.05,0,1,0,0,1,4-5 years,49.639225181598064
1,0,0,0,32,1,1,0,0,0,0,0,0,0,0,19.8,607.7,1,0,0,0,1,2-4 years,29.216346153846153
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,0,0,1,0-1 year,0.9524940617577197
0,0,1,1,56,1,1,2,1,1,1,1,0,0,0,88.9,4968.0,1,0,0,0,0,4-5 years,55.26140155728587
0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,53.55,53.55,0,0,0,0,1,0-1 year,0.9816681943171403
0,0,1,0,71,1,0,0,0,0,0,0,0,0,1,24.25,1732.95,0,1,1,0,0,5+ years,68.63168316831684
0,0,1,1,14,1,1,2,1,1,1,1,1,0,1,80.9,1152.8,0,0,0,0,0,1-2 years,14.075702075702074
0,0,1,0,71,1,0,2,1,0,0,1,0,0,1,105.15,7555.0,0,1,0,0,0,5+ years,71.17286858219501
0,0,1,1,68,1,0,2,0,1,0,0,0,0,1,109.05,7508.55,0,1,0,0,0,5+ years,68.22853248523398
1,0,0,0,32,1,1,1,1,1,1,1,0,0,1,64.85,2010.95,1,0,0,0,0,2-4 years,30.538344722854976
0,0,0,0,22,1,1,1,1,0,0,1,0,1,0,65.25,1441.8,1,0,0,0,0,1-2 years,21.76301886792453
1,0,0,0,20,1,1,1,1,1,1,0,1,1,0,50.0,1003.05,0,0,0,0,1,1-2 years,19.66764705882353
0,0,0,0,17,1,0,2,1,1,0,1,1,1,0,80.05,1345.65,0,0,0,0,0,1-2 years,16.60271437384331
0,0,0,1,67,1,0,2,1,0,1,0,0,0,1,106.6,7244.7,1,0,0,0,0,5+ years,67.32992565055763
1,0,1,0,53,1,0,1,0,1,0,0,0,1,0,77.4,4155.95,1,0,0,0,0,4-5 years,53.0095663265306
1,0,1,1,68,1,1,2,0,0,1,0,1,0,0,95.1,6683.4,0,1,0,0,0,5+ years,69.54630593132154
0,0,1,0,37,1,1,0,0,0,0,0,0,0,0,19.5,805.2,0,0,0,0,0,2-4 years,39.27804878048781
0,0,1,1,67,1,0,2,0,1,0,0,1,0,1,100.25,6689.0,1,0,0,0,0,5+ years,66.06419753086419
0,0,1,1,8,1,1,0,0,0,0,0,0,0,1,19.85,146.6,0,1,0,0,1,0-1 year,7.031175059952037
0,0,1,0,71,1,1,0,0,0,0,0,0,0,0,19.6,1416.5,0,1,0,0,1,5+ years,68.76213592233009
0,0,1,0,20,1,1,2,1,1,0,0,1,1,1,81.0,1683.7,0,0,0,0,1,1-2 years,20.532926829268295
1,0,0,0,9,1,1,1,1,1,1,1,1,1,1,44.4,348.15,0,0,0,0,1,0-1 year,7.668502202643172
1,0,1,1,69,1,0,2,0,0,0,0,0,0,1,114.35,7665.8,0,1,0,0,0,5+ years,66.45687039445167
1,0,1,1,28,1,0,2,1,1,1,1,0,0,0,92.2,2568.15,1,0,0,0,0,2-4 years,27.555257510729614
0,0,0,0,53,1,1,2,0,0,0,0,1,0,0,99.5,5424.25,0,1,0,0,1,4-5 years,53.972636815920396
0,0,1,0,59,1,1,0,0,0,0,0,0,0,0,20.35,1267.0,1,0,0,0,1,4-5 years,59.34426229508196
0,0,1,0,45,1,0,0,0,0,0,0,0,0,0,25.5,1121.05,0,1,0,0,1,2-4 years,42.303773584905656
1,0,1,1,70,1,0,2,0,0,0,0,0,0,0,114.75,7842.3,0,1,1,0,0,5+ years,67.75205183585314
0,0,1,1,14,1,1,0,0,0,0,0,0,0,1,19.7,263.65,0,1,0,0,1,1-2 years,12.73671497584541
1,0,1,1,52,1,1,0,0,0,0,0,0,0,1,20.85,1071.6,1,0,1,0,0,4-5 years,49.043478260869556
1,0,0,0,51,1,0,2,1,1,1,1,1,0,0,83.4,4149.45,0,0,0,0,0,4-5 years,49.164099526066344
0,0,1,0,50,1,1,0,0,0,0,0,0,0,1,19.85,943.1,1,0,0,0,0,4-5 years,45.2326139088729
0,0,1,1,67,1,0,1,1,1,0,0,1,0,1,69.9,4615.9,0,1,0,0,0,5+ years,65.10437235543017
0,0,0,0,9,1,1,0,0,0,0,0,0,0,1,20.45,147.55,0,0,1,0,0,0-1 year,6.87878787878788
0,0,1,1,58,1,1,0,0,0,0,0,0,0,1,19.85,1158.85,0,1,0,0,1,4-5 years,55.58033573141486
1,0,0,0,62,1,1,0,0,0,0,0,0,0,1,20.05,1201.65,0,1,1,0,0,5+ years,57.08551068883611
1,0,0,0,51,1,1,2,0,1,1,1,0,1,0,86.35,4267.15,1,0,0,0,1,4-5 years,48.85117344018317
1,0,0,0,7,1,1,1,1,1,0,0,0,1,0,64.3,445.95,0,0,0,0,0,0-1 year,6.829249617151608
1,0,1,0,64,1,0,1,1,0,1,0,1,0,1,70.15,4480.7,1,0,0,0,1,5+ years,62.97540407589599
1,0,0,0,37,1,1,0,0,0,0,0,0,0,0,20.15,785.75,1,0,1,0,0,2-4 years,37.15130023640662
0,0,1,1,52,1,0,2,0,0,0,1,1,0,0,98.15,4993.4,0,0,0,0,0,4-5 years,50.362077660110934
1,0,0,0,23,1,1,2,0,1,0,1,0,0,1,99.95,2292.75,1,0,1,0,0,1-2 years,22.711738484398218
1,0,1,1,19,1,1,1,0,1,1,1,1,1,1,48.95,955.6,1,0,0,0,0,1-2 years,19.13113113113113
1,0,1,1,23,1,1,2,1,0,0,0,1,1,0,86.8,1940.8,1,0,0,0,1,1-2 years,22.10478359908884
1,0,1,1,46,1,1,0,0,0,0,0,0,0,0,19.75,856.5,0,1,1,0,0,2-4 years,41.27710843373494
0,0,0,0,14,1,1,1,0,1,1,1,1,1,0,50.1,709.5,0,0,0,0,0,1-2 years,13.88454011741683
0,0,1,1,52,1,1,0,0,0,0,0,0,0,0,20.1,1078.75,0,1,0,0,0,4-5 years,51.12559241706161
1,0,0,0,51,1,0,0,0,0,0,0,0,0,1,24.6,1266.4,1,0,0,0,0,4-5 years,49.46875
0,0,1,1,43,1,0,2,1,1,0,1,1,0,1,92.55,4039.0,0,0,0,0,0,2-4 years,43.17477284874399
1,0,1,1,58,1,0,2,1,1,0,0,0,0,1,105.05,6004.85,1,0,0,0,0,4-5 years,56.62281942479963
0,0,0,0,33,1,1,2,1,1,1,1,1,1,1,70.4,2406.1,0,0,0,0,0,2-4 years,33.698879551820724
0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,25.0,1505.05,0,1,0,0,1,4-5 years,57.88653846153846
0,0,0,0,12,1,1,1,1,1,1,1,1,1,1,45.0,524.35,0,0,0,0,0,0-1 year,11.398913043478261
0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,19.35,219.35,1,0,0,0,0,0-1 year,10.778869778869778
1,0,1,1,11,1,0,1,0,1,1,1,0,1,1,65.15,723.35,0,0,0,0,0,0-1 year,10.934996220710506
0,0,1,0,70,1,1,0,0,0,0,0,0,0,0,19.8,1397.65,0,1,0,0,0,5+ years,67.19471153846155
1,0,1,0,42,1,0,1,0,1,1,0,0,0,0,80.45,3375.9,1,0,1,0,0,2-4 years,41.447513812154696
1,0,0,1,39,1,0,0,0,0,0,0,0,0,0,25.45,958.45,1,0,0,0,0,2-4 years,36.23629489603025
1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,19.8,304.6,1,0,0,0,1,1-2 years,14.64423076923077
0,0,1,0,64,1,0,1,0,0,0,0,1,0,1,81.3,5129.3,0,1,0,0,1,5+ years,62.324422843256386
0,0,0,0,15,1,1,2,1,1,0,1,0,0,1,94.0,1505.45,0,0,1,0,0,1-2 years,15.846842105263159
0,0,1,1,72,1,0,2,0,0,0,0,0,0,1,116.4,8543.25,0,1,1,0,0,5+ years,72.77044293015332
1,0,1,1,12,1,1,1,1,1,1,1,0,1,1,56.3,628.65,0,0,0,0,1,0-1 year,10.971204188481675
0,0,0,0,40,1,0,2,1,1,0,0,0,0,1,105.95,4335.2,1,0,1,0,0,2-4 years,40.534829359513786
0,0,1,0,65,1,1,1,0,1,0,0,1,1,0,58.9,3857.1,0,1,1,0,0,5+ years,64.3923205342237
0,0,1,1,40,1,0,0,0,0,0,0,0,0,1,24.8,1024.7,0,1,0,0,1,2-4 years,39.71705426356589
0,0,1,1,26,1,1,0,0,0,0,0,0,0,0,19.65,494.9,0,1,1,0,0,2-4 years,23.966101694915256
0,0,0,0,14,1,1,1,1,1,1,0,1,0,0,59.1,772.85,1,0,1,0,0,1-2 years,12.859400998336106
1,0,1,1,22,1,1,2,0,1,1,1,1,1,0,75.0,1573.95,0,0,0,0,0,1-2 years,20.709868421052633
1,0,0,1,23,1,1,1,1,0,1,0,1,1,1,55.3,1284.2,0,0,0,0,0,1-2 years,22.809946714031973
1,0,0,0,50,1,1,2,0,0,1,0,1,0,1,93.5,4747.5,0,0,1,0,0,4-5 years,50.23809523809524
1,0,1,1,33,1,1,0,0,0,0,0,0,0,0,20.1,620.55,1,0,1,0,0,2-4 years,29.409952606635066
0,0,0,0,67,1,1,1,0,0,1,0,1,1,0,60.5,3870.0,1,0,1,0,0,5+ years,62.926829268292686
1,0,1,1,13,1,1,1,0,1,1,1,1,1,1,49.95,587.45,0,0,0,0,1,1-2 years,11.529931305201178
1,0,1,1,15,1,1,1,1,0,0,0,1,0,1,69.5,1071.4,0,0,0,0,1,1-2 years,15.197163120567378
1,0,0,0,39,1,1,0,0,0,0,0,0,0,0,19.9,791.15,1,0,0,0,1,2-4 years,37.854066985645936
1,0,0,0,13,1,1,0,0,0,0,0,0,0,0,20.0,268.45,0,1,1,0,0,1-2 years,12.783333333333333
1,0,1,0,58,1,0,2,1,1,0,1,0,0,0,100.35,5681.1,1,0,1,0,0,4-5 years,56.05426739023188
1,0,0,0,7,1,1,0,0,0,0,0,0,0,1,19.4,168.65,0,0,0,0,1,0-1 year,8.267156862745098
1,0,1,1,13,1,1,1,1,0,0,0,1,1,0,61.8,750.1,0,0,0,0,0,1-2 years,11.944267515923567
1,0,0,1,69,1,0,1,0,0,0,0,0,1,1,79.45,5502.55,0,1,1,0,0,5+ years,68.39714108141703
0,0,1,0,68,1,0,2,0,0,0,0,0,0,0,114.9,7843.55,0,1,0,0,0,5+ years,67.67515099223468
0,0,1,0,69,1,1,2,1,0,1,1,0,0,1,95.65,6744.2,1,0,1,0,0,5+ years,69.77961717537507
0,0,1,1,61,1,1,0,0,0,0,0,0,0,0,19.75,1311.6,0,1,1,0,0,5+ years,63.209638554216866
0,0,1,1,71,1,0,2,0,0,0,1,0,1,1,99.0,7061.65,0,1,1,0,0,5+ years,70.6165
0,0,1,0,47,1,1,0,0,0,0,0,0,0,0,19.65,921.55,0,1,0,0,0,2-4 years,44.6271186440678
1,0,1,0,56,1,1,0,0,0,0,0,0,0,0,19.95,1126.75,1,0,1,0,0,4-5 years,53.782816229116946
1,0,0,0,27,1,1,0,0,0,0,0,0,0,0,19.85,470.0,0,1,1,0,0,2-4 years,22.54196642685851
0,0,1,1,46,1,0,2,0,1,0,0,1,0,0,99.65,4630.2,0,1,0,0,1,2-4 years,46.00298062593144
0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,24.95,1288.0,0,1,0,0,0,4-5 years,49.63391136801542
1,0,1,1,62,1,1,0,0,0,0,0,0,0,0,20.65,1218.45,0,1,1,0,0,5+ years,56.27944572748269
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19.2,19.2,0,0,0,0,1,0-1 year,0.9504950495049505
1,0,1,0,34,1,1,0,0,0,0,0,0,0,0,20.05,679.0,0,1,1,0,0,2-4 years,32.25653206650831
1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,20.15,20.15,0,0,0,0,0,0-1 year,0.9527186761229315
0,0,1,0,18,1,1,2,1,1,0,1,0,0,1,95.95,1745.5,0,0,1,0,0,1-2 years,18.004125838060855
1,0,1,0,22,1,1,2,1,1,0,1,0,1,1,87.0,1850.65,0,0,0,0,0,1-2 years,21.030113636363637
0,0,1,1,29,1,1,2,1,1,1,1,0,0,1,87.8,2621.75,0,0,1,0,0,2-4 years,29.52421171171171
1,0,0,0,19,1,1,0,0,0,0,0,0,0,1,19.95,373.5,0,1,0,0,1,1-2 years,17.828162291169452
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,23.75,424.5,1,0,0,0,1,1-2 years,17.151515151515152
0,0,0,0,24,1,1,1,1,1,0,1,1,1,1,49.3,1233.25,0,0,1,0,0,1-2 years,24.51789264413519
0,0,0,0,8,1,1,2,1,1,1,1,0,1,1,80.0,624.6,0,0,0,0,0,0-1 year,7.711111111111111
1,0,1,1,20,1,0,2,1,0,1,0,0,1,0,96.8,1826.7,0,0,0,0,1,1-2 years,18.677914110429448
1,0,1,1,37,1,1,1,0,1,0,0,1,1,1,58.75,2203.1,1,0,0,0,1,2-4 years,36.87196652719665
1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,20.0,198.7,0,0,1,0,0,0-1 year,9.461904761904762
0,0,1,1,61,1,0,0,0,0,0,0,0,0,1,24.2,1445.2,0,1,0,0,1,5+ years,57.349206349206355
1,0,0,0,30,1,0,2,0,0,0,0,1,1,1,95.0,2852.4,0,0,1,0,0,2-4 years,29.712500000000002
0,0,0,0,23,1,1,2,0,1,1,1,1,1,1,75.0,1778.5,0,0,0,0,0,1-2 years,23.401315789473685
0,0,1,1,55,1,0,2,0,1,1,1,0,0,0,100.9,5448.6,1,0,0,0,1,4-5 years,53.470068694798826
1,0,1,1,70,1,0,1,0,0,0,0,0,0,1,90.15,6237.05,0,1,1,0,0,5+ years,68.42622051563357
0,0,0,0,25,1,0,1,0,0,0,0,0,1,1,78.35,1837.9,0,0,0,0,0,2-4 years,23.161940768746064
1,0,0,0,7,1,1,1,1,1,1,1,0,1,0,54.85,370.4,0,0,0,0,1,0-1 year,6.632050134288272
1,0,0,0,10,1,1,0,0,0,0,0,0,0,1,19.85,193.05,0,0,0,0,1,0-1 year,9.258992805755396
0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,45.85,105.6,0,0,0,0,1,0-1 year,2.254002134471718
0,0,0,1,46,1,0,2,1,1,0,0,1,1,1,84.8,3958.85,0,0,0,0,0,2-4 years,46.14044289044289
1,0,0,0,14,1,0,1,1,0,1,1,1,1,1,55.5,767.55,0,0,1,0,0,1-2 years,13.58495575221239
